Time,GARG_avg_value,Temp,Humid,Pressure
2019-03-24 13:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-24 14:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-24 15:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-03-24 17:00:00,18.1,11.400000350000001,59.99467509238069,1014.3999939
2019-03-24 18:00:00,18.1,11.400000350000001,59.99467509238069,1014.3999939
2019-03-24 19:00:00,17.950000000000003,8.10000015,57.14327914856727,1023.2000122
2019-03-24 20:00:00,17.875,9.29999995,68.81021124878286,1018.8500366000001
2019-03-24 21:00:00,17.9,14.900000600000002,46.770903718744705,1017.1000061
2019-03-24 22:00:00,18.0,15.6000004,34.20926100976676,1012.4500122
2019-03-24 23:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-03-25 00:00:00,17.9,14.900000600000002,46.770903718744705,1017.1000061
2019-03-25 01:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-03-25 02:00:00,17.96,14.6999998,51.45624682235179,1012.8499756
2019-03-25 03:00:00,17.9,14.900000600000002,46.770903718744705,1017.1000061
2019-03-25 05:00:00,17.833333333333332,9.1999998,91.42366739218137,1009.6999817000001
2019-03-25 06:00:00,17.85,6.4000001,88.19584593765555,1019.0999756
2019-03-25 07:00:00,17.9,14.900000600000002,46.770903718744705,1017.1000061
2019-03-25 09:00:00,17.85,14.0,52.4331991121189,1015.9000244
2019-03-25 10:00:00,17.833333333333332,9.1999998,91.42366739218137,1009.6999817000001
2019-03-25 12:00:00,17.75,19.6000004,27.27838462061716,1010.9000244
2019-03-25 13:00:00,17.86,10.39999985,55.94760329113444,1017.8500366000001
2019-03-25 14:00:00,17.759999999999998,18.3000002,30.819333944577952,1015.3500061
2019-03-25 15:00:00,18.0,15.6000004,34.20926100976676,1012.4500122
2019-03-25 16:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-03-25 18:00:00,17.833333333333332,9.1999998,91.42366739218137,1009.6999817000001
2019-03-25 19:00:00,17.766666666666666,12.4000001,48.61972361392313,1021.1499939
2019-03-25 20:00:00,17.97142857142857,14.6999998,51.45624682235179,1012.8499756
2019-03-25 21:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-03-25 22:00:00,18.242857142857144,12.5999999,67.46095416600483,1008.5499878
2019-03-25 23:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-03-26 00:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-03-26 01:00:00,18.24,6.99999975,61.04650366033254,1018.8999939
2019-03-26 02:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-03-26 03:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-03-26 04:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-03-26 05:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-03-26 06:00:00,18.025,7.8000002,77.30777060762004,1012.2000122
2019-03-26 07:00:00,18.03333333333333,9.0,88.32894005955023,1011.3999939
2019-03-26 08:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-26 09:00:00,17.860000000000003,13.3999996,37.859524288464186,1011.4000244
2019-03-26 10:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-26 11:00:00,17.8,12.7999997,31.46353806527913,1022.0999756
2019-03-26 12:00:00,18.0,16.2000008,29.303106767931915,1011.0
2019-03-26 13:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-03-26 14:00:00,18.066666666666663,10.10000015,65.66806992322894,1022.4999695
2019-03-26 15:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-03-26 16:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-03-26 17:00:00,18.466666666666665,7.4499998000000005,96.61139430318096,1013.6499939
2019-03-26 18:00:00,18.55,10.1500001,38.06798836253053,1010.6499939
2019-03-26 19:00:00,18.44,13.900000600000002,57.46870419978417,1016.8500061
2019-03-26 20:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-03-26 21:00:00,18.33333333333333,10.79999995,73.575372121958,1026.3499756
2019-03-26 22:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-03-26 23:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-03-27 00:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-03-27 01:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-03-27 02:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-03-27 03:00:00,18.24,6.99999975,61.04650366033254,1018.8999939
2019-03-27 04:00:00,18.266666666666666,11.5999999,77.59965749043906,1016.8999939
2019-03-27 05:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-03-27 06:00:00,18.11666666666667,5.5999999,46.37614039352732,1022.7000122
2019-03-27 07:00:00,17.983333333333334,16.8000002,28.212666843413153,1014.0499878
2019-03-27 08:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-03-27 09:00:00,17.8,9.1999998,29.69883867572889,1022.5999756
2019-03-27 10:00:00,17.783333333333335,8.4000001,64.14919133611963,1022.2000122
2019-03-27 11:00:00,17.633333333333333,8.6999998,81.15417043271597,1008.6499939
2019-03-27 12:00:00,17.599999999999998,11.0,34.294209650962536,1021.5
2019-03-27 13:00:00,17.65,8.6999998,81.15417043271597,1008.6499939
2019-03-27 14:00:00,17.875,9.29999995,68.81021124878286,1018.8500366000001
2019-03-27 15:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-27 16:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-27 17:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-27 19:00:00,17.6,9.0999999,50.148139501565424,1023.25
2019-03-27 20:00:00,17.5,12.3000002,71.96394947245871,1016.6999817000001
2019-03-27 21:00:00,17.8,12.7999997,31.46353806527913,1022.0999756
2019-03-28 00:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-03-28 01:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-03-28 02:00:00,17.966666666666665,14.6999998,51.45624682235179,1012.8499756
2019-03-28 03:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-03-28 04:00:00,17.933333333333334,14.4000001,54.984343026982984,1011.8000182999999
2019-03-28 05:00:00,17.957142857142856,8.10000015,57.14327914856727,1023.2000122
2019-03-28 06:00:00,17.866666666666667,7.4000001,74.0356822938047,1024.3000488
2019-03-28 07:00:00,17.88,9.29999995,68.81021124878286,1018.8500366000001
2019-03-28 09:00:00,17.599999999999998,7.1999998,66.00206935216832,1025.0
2019-03-28 10:00:00,17.599999999999998,9.0999999,50.148139501565424,1023.25
2019-03-28 11:00:00,17.41428571428571,10.0,57.95507668095789,1020.8999939
2019-03-28 12:00:00,17.559999999999995,9.6000004,54.03346356442263,1024.5
2019-03-28 13:00:00,17.35,10.0,52.95000921948642,1015.8000182999999
2019-03-28 14:00:00,17.266666666666666,8.2999997,36.027220087730925,1022.7999878
2019-03-28 15:00:00,17.25,8.1999998,44.34009162863154,1023.7999878
2019-03-28 16:00:00,17.55,11.4000001,51.69689826124376,1025.25
2019-03-28 17:00:00,17.75,16.6000004,31.782967246583393,1017.4000244
2019-03-28 20:00:00,17.5,12.3000002,71.96394947245871,1016.6999817000001
2019-03-28 21:00:00,17.45,14.5500002,20.628299543305435,1022.0
2019-03-28 23:00:00,17.549999999999997,11.4000001,51.69689826124376,1025.25
2019-03-29 00:00:00,17.599999999999998,9.0999999,50.148139501565424,1023.25
2019-03-29 01:00:00,17.53333333333333,11.4000001,51.69689826124376,1025.25
2019-03-29 02:00:00,17.439999999999998,9.6500001,32.914420189058596,1025.7999878
2019-03-29 03:00:00,17.45,14.5500002,20.628299543305435,1022.0
2019-03-29 04:00:00,17.5,12.3000002,71.96394947245871,1016.6999817000001
2019-03-29 05:00:00,17.5,12.3000002,71.96394947245871,1016.6999817000001
2019-03-29 06:00:00,17.283333333333335,2.5999999,65.07593999640882,1028.0
2019-03-29 07:00:00,17.15,5.64999985,71.74031381855403,1016.25
2019-03-29 08:00:00,17.0,8.79999995,57.88598233148109,1013.8500061
2019-03-29 09:00:00,16.9,10.6000004,24.817585140602752,1025.9000244
2019-03-29 10:00:00,16.95,8.29999995,57.897813811202994,1019.9000244
2019-03-29 11:00:00,16.899999999999995,8.200000300000001,56.794675686934866,1021.0
2019-03-29 12:00:00,16.957142857142856,12.1999998,21.28257662682928,1022.9000244
2019-03-29 13:00:00,17.099999999999998,3.2499999500000003,75.64496471394729,1020.8999633999999
2019-03-29 14:00:00,17.35,10.0,52.95000921948642,1015.8000182999999
2019-03-29 15:00:00,17.16,13.3999996,22.59019082675115,1020.0
2019-03-29 16:00:00,17.216666666666665,10.5,55.89722447717449,1019.8500061
2019-03-29 17:00:00,17.183333333333334,10.5,55.89722447717449,1019.8500061
2019-03-29 18:00:00,17.257142857142856,8.3999996,27.71434854683031,1021.7999878
2019-03-29 19:00:00,17.2,8.39999985,58.88318141138683,1020.6999817000001
2019-03-29 20:00:00,17.3,7.650000400000001,54.93273704710077,1022.3999633999999
2019-03-29 21:00:00,17.549999999999997,11.4000001,51.69689826124376,1025.25
2019-03-29 22:00:00,17.5,12.3000002,71.96394947245871,1016.6999817000001
2019-03-30 01:00:00,17.549999999999997,11.4000001,51.69689826124376,1025.25
2019-03-30 02:00:00,17.45,14.5500002,20.628299543305435,1022.0
2019-03-30 03:00:00,17.45,14.5500002,20.628299543305435,1022.0
2019-03-30 04:00:00,17.433333333333334,14.5500002,20.628299543305435,1022.0
2019-03-30 05:00:00,17.45,14.5500002,20.628299543305435,1022.0
2019-03-30 06:00:00,17.333333333333332,6.0,36.16221053053154,1024.1999512
2019-03-30 07:00:00,17.3,7.650000400000001,54.93273704710077,1022.3999633999999
2019-03-30 08:00:00,17.185714285714287,8.39999985,58.88318141138683,1020.6999817000001
2019-03-30 09:00:00,17.13333333333333,11.6000004,35.75885534644528,1022.0
2019-03-30 10:00:00,17.11,3.2499999500000003,75.64496471394729,1020.8999633999999
2019-03-30 11:00:00,17.285714285714285,10.29999995,44.04632654962679,1023.7999878
2019-03-30 12:00:00,17.049999999999997,14.6000004,27.42268709806979,1019.2999878
2019-03-30 13:00:00,17.37142857142857,6.8000001999999995,60.784548642385516,1021.0500182999999
2019-03-30 14:00:00,17.35,10.0,52.95000921948642,1015.8000182999999
2019-03-30 15:00:00,17.45,16.0,18.91221934841553,1016.9000244
2019-03-30 16:00:00,17.466666666666665,14.8000002,48.51302656332535,1018.0
2019-03-30 17:00:00,17.599999999999998,9.0999999,50.148139501565424,1023.25
2019-03-30 18:00:00,17.599999999999998,10.3999996,39.62957358372831,1018.5999756
2019-03-30 19:00:00,17.75,16.6000004,31.782967246583393,1017.4000244
2019-03-30 20:00:00,17.75,16.6000004,31.782967246583393,1017.4000244
2019-03-30 23:00:00,17.566666666666663,4.6000002,64.49827733015488,1027.2999878
2019-03-31 00:00:00,17.575,4.8999999,73.44500019864829,1016.6999817000001
2019-03-31 01:00:00,17.657142857142855,8.6999998,81.15417043271597,1008.6499939
2019-03-31 02:00:00,17.639999999999997,8.6999998,81.15417043271597,1008.6499939
2019-03-31 03:00:00,17.599999999999998,9.0999999,50.148139501565424,1023.25
2019-03-31 04:00:00,17.599999999999998,9.0999999,50.148139501565424,1023.25
2019-03-31 13:00:00,17.3,7.650000400000001,54.93273704710077,1022.3999633999999
2019-03-31 14:00:00,17.216666666666665,10.5,55.89722447717449,1019.8500061
2019-03-31 15:00:00,17.28,10.29999995,44.04632654962679,1023.7999878
2019-03-31 16:00:00,17.516666666666666,12.0999999,57.58719906237357,1020.1499939
2019-03-31 17:00:00,17.54,11.4000001,51.69689826124376,1025.25
2019-03-31 18:00:00,17.259999999999998,11.2999997,32.61780210777468,1016.6999817000001
2019-03-31 19:00:00,17.4,10.0,57.95507668095789,1020.8999939
2019-03-31 20:00:00,17.58,4.8999999,73.44500019864829,1016.6999817000001
2019-03-31 21:00:00,17.75,16.6000004,31.782967246583393,1017.4000244
2019-03-31 22:00:00,17.75,16.6000004,31.782967246583393,1017.4000244
2019-03-31 23:00:00,17.75,16.6000004,31.782967246583393,1017.4000244
2019-04-01 00:00:00,17.566666666666663,4.6000002,64.49827733015488,1027.2999878
2019-04-01 01:00:00,17.666666666666668,8.6999998,81.15417043271597,1008.6499939
2019-04-01 02:00:00,17.766666666666666,12.4000001,48.61972361392313,1021.1499939
2019-04-01 03:00:00,17.666666666666668,8.6999998,81.15417043271597,1008.6499939
2019-04-01 04:00:00,17.616666666666664,9.5999999,57.49197855511461,1020.25
2019-04-01 05:00:00,17.549999999999997,11.4000001,51.69689826124376,1025.25
2019-04-01 06:00:00,17.599999999999998,6.8000002,62.21525261531852,1017.4000244
2019-04-01 07:00:00,17.5,12.3000002,71.96394947245871,1016.6999817000001
2019-04-01 08:00:00,17.380000000000003,6.8000001999999995,60.784548642385516,1021.0500182999999
2019-04-01 09:00:00,17.299999999999997,16.2000008,32.697782280052444,1015.0999756
2019-04-01 10:00:00,17.45,14.5500002,20.628299543305435,1022.0
2019-04-01 11:00:00,17.566666666666663,4.6000002,64.49827733015488,1027.2999878
2019-04-01 12:00:00,17.599999999999998,19.2000008,26.39887142264231,1012.5999756
2019-04-01 13:00:00,17.8,12.7999997,31.46353806527913,1022.0999756
2019-04-01 14:00:00,17.8,12.7999997,31.46353806527913,1022.0999756
2019-04-01 15:00:00,17.78333333333333,8.4000001,64.14919133611963,1022.2000122
2019-04-01 16:00:00,17.84285714285714,12.0,73.25735354796143,1018.3000182999999
2019-04-01 17:00:00,17.875,9.29999995,68.81021124878286,1018.8500366000001
2019-04-01 18:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-04-01 19:00:00,18.0,15.6000004,34.20926100976676,1012.4500122
2019-04-01 20:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-01 21:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-01 22:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-01 23:00:00,18.1,11.400000350000001,59.99467509238069,1014.3999939
2019-04-02 00:00:00,18.12,7.89999985,51.874985378469134,1023.6000061
2019-04-02 02:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-02 03:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-02 04:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-02 05:00:00,18.071428571428573,10.10000015,65.66806992322894,1022.4999695
2019-04-02 06:00:00,18.05,10.1999998,50.405693988140506,1020.0
2019-04-02 07:00:00,18.03333333333333,9.0,88.32894005955023,1011.3999939
2019-04-02 08:00:00,17.866666666666667,9.29999995,68.81021124878286,1018.8500366000001
2019-04-02 09:00:00,17.966666666666665,16.3999996,36.4942548854881,1019.0
2019-04-02 10:00:00,18.04,11.5999999,62.674640269795354,1012.75
2019-04-02 11:00:00,17.983333333333334,16.8000002,28.212666843413153,1014.0499878
2019-04-02 12:00:00,17.966666666666665,17.3999996,27.12222691889439,1017.0999756
2019-04-02 14:00:00,18.133333333333333,8.6999998,62.89427906870756,1022.0499878
2019-04-02 15:00:00,18.24,6.99999975,61.04650366033254,1018.8999939
2019-04-02 16:00:00,18.466666666666665,7.4499998000000005,96.61139430318096,1013.6499939
2019-04-02 17:00:00,18.45,10.6500001,80.99970171576629,1012.8000182999999
2019-04-02 18:00:00,18.4,8.75,82.50413807022068,1018.8000182999999
2019-04-02 20:00:00,18.46,7.9000001,89.30846610098652,1015.7000122
2019-04-02 22:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-02 23:00:00,18.366666666666667,13.9000001,81.61028057546369,1023.5499878
2019-04-03 00:00:00,18.4,8.75,82.50413807022068,1018.8000182999999
2019-04-03 01:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-04-03 02:00:00,18.366666666666667,13.9000001,81.61028057546369,1023.5499878
2019-04-03 03:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-03 04:00:00,18.225,9.10000015,57.51748531606406,1022.25
2019-04-03 05:00:00,18.125,8.6999998,62.89427906870756,1022.0499878
2019-04-03 06:00:00,18.133333333333333,7.1999998,68.41472777400418,1019.5999756
2019-04-03 07:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-03 08:00:00,18.05,7.89999985,62.87915325101339,1023.3499756
2019-04-03 09:00:00,18.05,12.1999998,43.44881830606975,1019.0
2019-04-03 10:00:00,18.071428571428573,10.10000015,65.66806992322894,1022.4999695
2019-04-03 11:00:00,17.98,14.6999998,51.45624682235179,1012.8499756
2019-04-03 12:00:00,17.799999999999997,15.1999998,41.18211189187255,1015.9000244
2019-04-03 13:00:00,17.966666666666665,14.6999998,51.45624682235179,1012.8499756
2019-04-03 14:00:00,18.08333333333333,11.400000350000001,59.99467509238069,1014.3999939
2019-04-03 15:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-04-03 16:00:00,18.266666666666666,11.5999999,77.59965749043906,1016.8999939
2019-04-03 17:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-04-03 18:00:00,18.066666666666663,10.10000015,65.66806992322894,1022.4999695
2019-04-03 19:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-03 20:00:00,18.4,8.75,82.50413807022068,1018.8000182999999
2019-04-03 22:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-04-03 23:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-04 02:00:00,18.366666666666667,13.9000001,81.61028057546369,1023.5499878
2019-04-04 03:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-04 04:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-04 05:00:00,18.24,6.99999975,61.04650366033254,1018.8999939
2019-04-04 06:00:00,18.1,6.5999999,82.2161762778203,1018.2000122
2019-04-04 07:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-04 08:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-04-04 09:00:00,18.14,11.3999996,45.83137170549184,1016.9000244
2019-04-04 10:00:00,18.03333333333333,9.0,88.32894005955023,1011.3999939
2019-04-04 11:00:00,17.849999999999998,10.20000005,70.31452252488722,1017.5
2019-04-04 12:00:00,18.0,15.0,39.11541525160161,1013.9000244
2019-04-04 13:00:00,18.066666666666663,10.10000015,65.66806992322894,1022.4999695
2019-04-04 14:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-04-04 15:00:00,18.4,8.75,82.50413807022068,1018.8000182999999
2019-04-04 16:00:00,18.466666666666665,7.4499998000000005,96.61139430318096,1013.6499939
2019-04-04 17:00:00,18.45,10.6500001,80.99970171576629,1012.8000182999999
2019-04-04 18:00:00,18.360000000000003,9.5,89.68919610757945,1018.2999878
2019-04-04 19:00:00,18.133333333333336,8.6999998,62.89427906870756,1022.0499878
2019-04-04 20:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-04 21:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-04 22:00:00,18.5,13.9500003,58.68198139020108,1016.2000122
2019-04-04 23:00:00,18.45,10.6500001,80.99970171576629,1012.8000182999999
2019-04-05 01:00:00,18.55,10.1500001,38.06798836253053,1010.6499939
2019-04-05 04:00:00,18.442857142857143,12.450000300000001,60.64417610581315,1019.8999939
2019-04-05 05:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-05 06:00:00,18.35,7.1999998,85.22533994109011,1014.5
2019-04-05 07:00:00,18.1,11.400000350000001,59.99467509238069,1014.3999939
2019-04-05 08:00:00,17.933333333333334,14.4000001,54.984343026982984,1011.8000182999999
2019-04-05 09:00:00,17.84,8.3999996,80.71447749112579,1015.4000244
2019-04-05 10:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-04-05 11:00:00,17.933333333333334,14.4000001,54.984343026982984,1011.8000182999999
2019-04-05 12:00:00,17.866666666666667,11.1999998,63.58474020376102,1013.4000244
2019-04-05 13:00:00,17.966666666666665,14.6999998,51.45624682235179,1012.8499756
2019-04-05 14:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-05 15:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-04-05 16:00:00,18.26,12.5999999,67.46095416600483,1008.5499878
2019-04-05 17:00:00,18.3,8.1999998,76.53512316031825,1029.0499878
2019-04-05 18:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-05 19:00:00,18.1,11.400000350000001,59.99467509238069,1014.3999939
2019-04-05 20:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-04-05 21:00:00,18.4,8.75,82.50413807022068,1018.8000182999999
2019-04-05 23:00:00,18.34,11.9000001,61.207491445193426,1024.4499817
2019-04-06 00:00:00,18.366666666666667,13.9000001,81.61028057546369,1023.5499878
2019-04-06 01:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-06 02:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-06 03:00:00,18.35,7.39999985,79.90988691670634,1014.25
2019-04-06 04:00:00,18.33333333333333,10.79999995,73.575372121958,1026.3499756
2019-04-06 05:00:00,18.23333333333333,9.10000015,57.51748531606406,1022.25
2019-04-06 07:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-06 08:00:00,18.14,7.99999975,67.89026284095219,1016.25
2019-04-06 09:00:00,18.15,13.3999996,57.691954419427525,1010.2000122
2019-04-06 10:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-06 11:00:00,17.95,8.10000015,57.14327914856727,1023.2000122
2019-04-06 12:00:00,17.8,13.0,46.90714596171685,1010.0
2019-04-06 13:00:00,17.900000000000002,14.900000600000002,46.770903718744705,1017.1000061
2019-04-06 14:00:00,18.1,11.400000350000001,59.99467509238069,1014.3999939
2019-04-06 15:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-04-06 16:00:00,18.2,15.4000001,51.749962617470715,1016.8000182999999
2019-04-06 17:00:00,18.4,8.75,82.50413807022068,1018.8000182999999
2019-04-06 19:00:00,18.32,11.5999999,72.91569608190862,1016.3999633999999
2019-04-06 20:00:00,18.34,11.9000001,61.207491445193426,1024.4499817
2019-04-06 21:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-06 23:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-07 00:00:00,18.23333333333333,9.10000015,57.51748531606406,1022.25
2019-04-07 01:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-07 02:00:00,18.15,10.8999996,73.32944451074705,1011.4500122
2019-04-07 03:00:00,18.25,12.5999999,67.46095416600483,1008.5499878
2019-04-07 06:00:00,18.25,9.3999996,73.8340224163078,1011.2999878
2019-04-07 07:00:00,18.116666666666667,7.89999985,51.874985378469134,1023.6000061
2019-04-07 08:00:00,18.133333333333336,8.6999998,62.89427906870756,1022.0499878
2019-04-07 09:00:00,18.05,12.3999996,60.78544361287059,1011.0999756
2019-04-07 10:00:00,17.85,10.20000005,70.31452252488722,1017.5
2019-04-07 11:00:00,17.860000000000003,10.39999985,55.94760329113444,1017.8500366000001
